1.20424,-6.4749,2.5932,0.6995,30.2399,20.5238,65.7957,108.1002,2654,107,16.7525,6.0529,1.4932,0.9153,8.87,5.15
1.31316,-6.4946,2.6257,0.8059,28.5754,21.0545,29.0496,105.5114,2656,107,15.6243,9.4703,1.4445,1.1818,79.5,-178.24
1.31316,-6.4946,2.6257,0.8059,28.5754,21.0545,29.0496,105.5114,2656,107,15.6243,9.4703,1.4445,1.1818,79.5,-178.24
1.25585,-6.4859,2.6185,0.7936,28.8565,20.55,64.6952,105.6008,2671,107,11.1387,13.4775,1.4434,1.0683,80.06,24.6
1.25585,-6.4859,2.6185,0.7936,28.8565,20.55,64.6952,105.6008,2671,107,11.1387,13.4775,1.4434,1.0683,80.06,24.6
1.16593,-6.4597,2.6176,0.7515,31.6093,18.8107,112.9163,106.5245,2868,107,8.3419,9.9252,1.2239,1.1079,130.19,28.23
1.16593,-6.4597,2.6176,0.7515,31.6093,18.8107,112.9163,106.5245,2868,107,8.3419,9.9252,1.2239,1.1079,130.19,28.23
1.39408,-6.4827,2.6342,0.8083,30.8875,17.3294,46.5433,108.204,4327,106,7.4747,13.4492,1.3351,1.453,67.13,-121.69
1.39408,-6.4827,2.6342,0.8083,30.8875,17.3294,46.5433,108.204,4327,106,7.4747,13.4492,1.3351,1.453,67.13,-121.69
1.46729,-6.5016,2.6222,0.6745,20.6336,14.9538,19.8842,105.9295,5344,111,14.7545,13.2815,1.529,1.4055,128.17,-66.57
1.46729,-6.5016,2.6222,0.6745,20.6336,14.9538,19.8842,105.9295,5344,111,14.7545,13.2815,1.529,1.4055,128.17,-66.57
1.29248,-6.4809,2.6362,0.6829,17.5031,13.567,30.7057,105.0246,5581,107,11.6338,10.9892,1.4863,1.0986,120.12,333.12
1.29248,-6.4809,2.6362,0.6829,17.5031,13.567,30.7057,105.0246,5581,107,11.6338,10.9892,1.4863,1.0986,120.12,333.12
1.26299,-6.4999,2.6229,0.6597,17.9973,13.6428,0.0996,101.8554,5696,107,13.8447,7.331,1.5652,0.9608,36.17,73.24
1.26299,-6.4999,2.6229,0.6597,17.9973,13.6428,0.0996,101.8554,5696,107,13.8447,7.331,1.5652,0.9608,36.17,73.24
1.25664,-6.4846,2.6371,0.5782,6.5455,6.1739,22.7198,103.3363,6862,108,16.6395,13.7393,1.4782,1.0351,61.25,-347.42
1.38917,-6.4461,2.6198,0.5461,5.5855,5.9848,93.5081,102.2502,6886,110,15.9329,7.3578,1.5491,1.2293,76.45,307.75
1.05097,-6.4864,2.6125,0.5054,6.1927,13.6288,-43.2342,101.8595,6924,110,7.0549,17.8314,0.9894,1.1125,75.46,-65.71
1.10167,-6.5078,2.6278,0.5163,4.019,11.0341,-48.1568,104.5435,6949,109,7.1263,15.3042,1.0044,1.199,61.73,-195.6
1.13723,-6.4862,2.6229,0.5046,3.7336,11.8769,-24.0423,103.5648,6966,107,11.9251,18.2707,1.1769,1.0976,-23.24,659.37
1.18657,-6.5095,2.6395,0.5485,2.3982,13.5158,-65.7139,104.8733,6972,108,8.822,9.0996,1.2832,1.0899,-22.57,208.19
1.08509,-6.5093,2.6257,0.5383,1.8963,8.2986,-44.9918,104.3151,7026,107,7.2025,9.648,1.1385,1.0316,16.64,37.57
1.15016,-6.4887,2.6285,0.5321,1.9177,9.3043,43.8369,105.278,7028,110,7.2319,7.432,1.111,1.1893,85.06,82.49
1.07912,-6.4769,2.6242,0.5605,1.563,8.4769,33.0204,103.7539,7071,110,9.4786,6.7686,1.2273,0.9309,133.64,136.38
1.08705,-6.5039,2.6298,0.4885,2.7805,6.9429,-46.6745,103.747,7090,108,10.2332,9.4493,1.1284,1.0457,116.81,-38.05
1.30488,-6.4845,2.6064,0.4799,2.3007,8.0583,7.5519,103.8088,7105,107,9.8537,11.996,1.117,1.4928,97.7,-76.77
1.0601,-6.5002,2.6248,0.5249,1.6921,8.9767,-66.1906,103.127,7113,111,6.9959,12.0628,1.044,1.0762,1.88,-57.03
1.09017,-6.4755,2.6495,0.5645,1.3445,8.8688,14.3932,102.4205,7117,107,16.2947,15.4472,1.1068,1.0735,6.81,201.89
1.15346,-6.4656,2.6504,0.5646,1.5853,9.2065,24.9114,103.2116,7121,106,7.7544,10.4069,1.2333,1.0737,-7.73,5.63
1.11694,-6.4739,2.6244,0.5063,0.5537,10.3716,25.6085,104.6534,7128,109,8.3109,7.5315,1.0034,1.2305,28.63,-395.87
1.33076,-6.4716,2.6385,0.5482,0.2823,10.9561,10.1025,104.4874,7129,106,10.8322,13.7339,1.483,1.1786,59.77,56.46
0.97445,-6.467,2.6308,0.5291,-1.9293,6.0046,20.0468,107.8248,7222,104,6.4981,14.7881,0.9599,0.989,18.5,30.52
1.10929,-6.5148,2.6222,0.4885,0.2432,3.07,-72.4046,104.8344,7296,107,7.5075,11.4291,1.0082,1.2104,-11.06,-138.76
1.11852,-6.4897,2.6487,0.5662,-0.6273,0.0381,18.9469,103.3459,7354,108,10.2809,22.1691,1.1692,1.0678,78.22,-78.87
1.332,-6.497,2.6484,0.5434,0.885,-2.144,-39.0722,105.0668,7607,110,23.3188,10.9958,1.4489,1.2151,-45.65,-192.26
1.11257,-6.4796,2.6333,0.5229,0.9986,-1.9572,-10.2091,104.9213,7678,108,14.9543,19.3486,1.0003,1.2248,26.87,123.31
1.26613,-6.4746,2.6507,0.5677,-0.179,-1.4643,15.0548,106.875,7699,108,8.7016,21.4993,1.1587,1.3736,58.69,140.38
1.17895,-6.4744,2.6532,0.5536,0.0657,0.0898,20.1098,106.7125,7781,108,11.5471,22.3144,1.0825,1.2754,61.34,-78.3
1.21054,-6.486,2.618,0.5048,0.3266,0.1999,-30.4107,106.826,7823,104,5.847,15.4167,1.1557,1.2654,110.16,-33.76
1.08351,-6.4854,2.6141,0.4904,-0.7443,-0.6765,-21.8192,107.9722,7865,109,7.9429,12.8796,1.1619,1.0051,-19.12,-2.86
1.13063,-6.4815,2.6185,0.5109,-1.7375,1.9026,-25.0743,108.2542,7905,110,10.3507,24.5136,1.0265,1.2348,26.39,271.13
1.14971,-6.4824,2.609,0.5075,-1.2539,0.9244,6.0604,108.5143,7944,108,9.9846,17.2067,1.0482,1.2512,68.16,102.81
1.08699,-6.4888,2.6452,0.5387,-1.709,-0.6014,-66.4873,108.4099,7985,110,7.3315,13.6086,0.9265,1.2475,11.2,-140.29
1.20226,-6.464,2.625,0.483,-1.3619,0.2282,-8.3872,106.0726,8148,107,8.2597,13.049,1.171,1.2335,8.73,45.2
1.23947,-6.468,2.6224,0.5082,-1.503,0.5959,-46.5793,105.395,8148,107,10.0419,14.5452,1.1911,1.2878,25.51,66.47
1.00537,-6.4718,2.6118,0.4875,-2.8326,0.7755,-83.394,106.9878,8189,108,7.468,13.4108,1.065,0.9457,-72.36,-63.04
0.99071,-6.4798,2.6057,0.4494,-5.155,0.5395,-40.7998,107.902,8376,109,9.2102,11.0121,0.9635,1.0179,-7.57,37.38
1.01721,-6.4573,2.6053,0.4083,-4.4489,1.334,-17.3059,106.5724,8458,108,9.2945,9.3615,0.8835,1.1509,15.12,-125.69
0.88596,-6.4649,2.6436,0.5099,-4.4436,0.598,-17.5059,103.2077,8581,109,4.9729,11.8918,0.8957,0.8762,63.75,106.91
1.2336,-6.4766,2.6022,0.4045,-4.0022,0.2522,-57.8956,103.5204,8621,109,6.0531,9.7619,1.3122,1.155,-33.64,33.19
1.16881,-6.4899,2.6006,0.4222,-6.1756,-0.5737,-89.9781,105.0876,8727,107,7.5554,8.2899,1.0283,1.3093,21.15,-105
1.29064,-6.5071,2.6253,0.4234,-5.318,-0.1332,-97.2319,105.3846,8747,108,12.9458,19.4048,1.252,1.3293,-70.66,-35.76
1.14486,-6.4843,2.6276,0.4419,-5.4016,-0.2625,-82.4619,104.5089,8767,108,9.4298,12.5512,1.1872,1.1025,-58.91,-189.02
1.25867,-6.4577,2.6481,0.4981,-5.3485,-3.3583,51.3199,102.9842,8850,106,8.5947,20.0486,1.1023,1.4151,150.72,360.87
1.10818,-6.482,2.6234,0.449,-6.0019,-3.1366,-33.8039,104.0859,8973,107,6.2872,11.6487,1.157,1.0594,3.65,236.51
1.16799,-6.4593,2.6383,0.4582,-6.2204,-5.1441,28.898,103.5839,9056,108,6.557,19.5506,1.0453,1.2906,102.53,142.96
1.2855,-6.4803,2.6087,0.3865,-10.0641,-2.8584,-46.6904,104.7299,9468,107,8.2402,10.7142,1.2552,1.3158,-68.96,-28.13
1.36137,-6.4994,2.6167,0.3909,-10.0751,-1.8234,-102.4493,104.077,9609,108,12.8808,10.8845,1.4369,1.2858,-61.84,-158.12
1.19168,-6.4902,2.6354,0.3992,-10.9836,-2.3237,-89.6603,104.9505,9671,110,7.7359,12.773,1.3797,1.0037,-7.71,-112.63
1.13881,-6.4811,2.5973,0.3539,-9.1629,-2.1447,-46.8283,104.4914,9692,109,8.6424,17.0807,1.0719,1.2057,-29.28,2.19
0.93361,-6.4842,2.6318,0.4434,-11.6966,-3.1564,-64.0278,105.8037,9774,110,8.624,14.3218,0.8996,0.9677,-68.48,-117.78
1.15041,-6.4682,2.6244,0.4161,-11.1344,-3.8097,-50.4706,104.4813,9815,110,8.3867,7.7029,1.1211,1.1797,-8.2,30.61
1.24852,-6.491,2.629,0.4044,-12.0639,-3.924,-41.2386,105.5528,9997,111,12.376,10.9436,1.309,1.188,4.75,300.6
1.1493,-6.4866,2.6288,0.4245,-10.749,-4.204,-74.2638,102.3241,10057,108,8.2359,11.5575,1.0391,1.2595,-78.75,184.44
1.05151,-6.4591,2.6047,0.3759,-12.4856,-6.1293,-8.1124,104.4499,10117,108,8.0513,7.3656,1.163,0.94,6.35,39.58
1.04407,-6.4729,2.644,0.4282,-11.8816,-5.2672,-40.0393,104.7121,10137,109,9.7283,10.8581,1.1546,0.9335,-40.28,-202.37
1.09824,-6.4891,2.6022,0.3583,-11.2581,-6.4525,-50.1636,104.4688,10179,109,7.8877,8.5,1.1313,1.0652,-73.2,-193.88
1.15836,-6.4902,2.6177,0.4115,-12.5308,-6.1822,-40.3053,104.8483,10221,109,12.6706,16.6716,1.2577,1.059,-40.32,170.52
1.39656,-6.4813,2.6348,0.4175,-12.318,-5.8716,-79.1035,103.6611,10221,109,8.1671,20.6493,1.3487,1.4444,-60.97,-307.56
1.18219,-6.4713,2.6162,0.3661,-11.9621,-5.9498,-13.629,104.6425,10262,107,8.5036,8.72,1.2665,1.0979,-30.53,26.7
1.18411,-6.4757,2.632,0.3994,-12.0119,-6.5849,-14.8991,104.7195,10283,109,11.1069,16.1975,1.1307,1.2375,65.54,-66.66
1.06634,-6.4764,2.6265,0.3766,-11.7258,-7.4439,-21.4398,104.2677,10325,110,8.0829,8.1712,0.9892,1.1435,66.17,-333.6
0.98168,-6.475,2.6153,0.3714,-12.3219,-8.271,-24.1386,103.9016,10388,107,5.6008,8.1475,0.9054,1.0579,-15.78,195.41
1.11768,-6.5009,2.6331,0.433,-13.096,-8.4374,-106.4803,105.7509,10409,106,5.3599,8.7924,0.9794,1.2559,-12.28,43.11
1.26278,-6.4876,2.6094,0.4047,-13.1494,-8.6587,-79.2278,106.0437,10471,106,11.1145,10.2048,1.4636,1.062,-104.79,295.26
1.20363,-6.4528,2.62,0.3957,-11.2922,-9.7009,21.4256,104.84,10491,108,6.3017,9.9111,1.2431,1.1641,81.42,-64.66
1.05182,-6.4911,2.631,0.3982,-11.3075,-9.0029,-57.4745,105.7023,10532,111,13.8115,7.6176,1.0586,1.0451,-23.29,-12.97
1.12143,-6.4798,2.621,0.39,-11.1719,-10.1292,-49.5829,103.9514,10573,108,6.4412,9.1252,0.96,1.2828,-26.2,16.12
1.2355,-6.4621,2.6133,0.3594,-11.6221,-9.8409,35.5109,105.6821,10573,109,7.63,14.6812,1.1151,1.3559,97.35,59.99
1.18203,-6.4828,2.6325,0.4135,-8.5154,-13.0878,-31.1704,102.5393,10614,107,5.356,17.0721,1.0987,1.2654,-15.46,255.11
1.07614,-6.4936,2.6242,0.4106,-9.1096,-12.5164,-37.5474,103.6887,10635,107,6.3236,10.6,0.9624,1.1899,-47.93,220.01
1.04195,-6.4752,2.6286,0.4118,-12.0916,-12.674,-14.1376,106.4475,10656,107,10.0198,19.6951,1.0068,1.0771,44.03,-100.52
0.98856,-6.4643,2.6396,0.433,-12.1874,-11.979,53.9713,103.0097,10818,110,8.3562,7.2648,1.0506,0.9266,55.26,110.72
1.28936,-6.4619,2.6109,0.3517,-11.5477,-10.4714,-4.2182,102.0463,10881,104,9.0672,18.3574,1.3447,1.234,66.95,457.38
1.22468,-6.4785,2.6399,0.3563,-13.4552,-14.6065,-11.2848,105.3165,10923,103,7.7899,13.0239,1.3966,1.0527,14.02,-39.67
1.256,-6.48,2.6212,0.3353,-14.2309,-14.8655,-27.711,106.3228,10943,108,10.088,13.4449,1.1877,1.3243,56.65,55.03
1.15812,-6.4616,2.6095,0.3279,-13.5203,-14.2172,-1.3222,103.3045,10963,105,6.8655,12.8774,1.0799,1.2364,44.49,78.77
1.30062,-6.4693,2.6391,0.368,-14.3929,-14.0094,22.0426,104.247,11005,106,10.6059,20.5369,1.3217,1.2795,89.88,121.59
1.01546,-6.4692,2.6057,0.3051,-16.2225,-12.6744,-6.01,106.6944,11066,105,5.5623,10.1572,0.99,1.0409,-11.35,-7.25
1.31091,-6.4727,2.6186,0.3294,-15.6013,-11.7956,3.2424,105.6794,11087,105,8.6101,17.1057,1.3054,1.3165,69.78,89.17
1.31091,-6.4727,2.6186,0.3294,-15.6013,-11.7956,3.2424,105.6794,11087,105,8.6101,17.1057,1.3054,1.3165,69.78,89.17
1.34813,-6.4689,2.593,0.3016,-17.7721,-10.113,-7.9642,109.2147,11149,102,10.3468,16.8319,1.171,1.5253,32.49,-112.15
1.26128,-6.4566,2.5882,0.2782,-14.8485,-12.9392,23.7788,104.4984,11246,105,10.1039,15.4638,1.2905,1.2321,91.59,144.39
1.10417,-6.4859,2.6215,0.3276,-17.4608,-12.8701,-35.4564,107.0508,11248,106,5.0061,15.9099,1.0966,1.1118,57.73,88.02
1.07862,-6.4696,2.6402,0.389,-18.1254,-11.5757,29.768,107.105,11258,104,7.0969,10.3129,1.1718,0.9855,91.49,96.32
1.32863,-6.4705,2.6178,0.349,-17.3256,-11.6708,-2.6366,106.5861,11258,105,14.8937,20.6864,1.4488,1.2084,91.76,117.87
1.36187,-6.4551,2.6185,0.3418,-16.4475,-11.0581,62.2462,104.4986,11262,105,10.2991,21.4889,1.6653,1.0584,154.93,-114.06
1.48652,-6.4827,2.6186,0.3259,-16.1324,-9.9114,-72.28,106.5095,11282,108,11.5452,26.7477,1.4806,1.4924,-45.86,-487.9
1.17522,-6.4855,2.6109,0.327,-16.7182,-9.5008,1.42,106.2845,11312,104,18.2463,10.9462,1.2189,1.1315,32.68,53.98
1.29953,-6.4793,2.6143,0.3177,-17.3691,-9.8023,-39.989,107.5978,11316,106,9.4547,11.8144,1.3648,1.2342,46.61,-93.08
1.24022,-6.4745,2.6029,0.3148,-16.3233,-9.16,-7.9414,105.9123,11322,104,8.4637,11.9558,1.3769,1.1036,15.27,52.64
1.31607,-6.4587,2.6261,0.3327,-16.9529,-13.5118,21.8721,107.3192,11395,104,9.0028,18.2626,1.4606,1.1716,64.04,-72.29
1.15316,-6.4906,2.6245,0.3727,-14.9673,-16.5286,-27.8621,103.3347,11500,105,10.3484,17.3593,1.1899,1.1164,63.14,-77.25
