41.1666666666667,-0.0731,0.0115,-0.0437,-2.9073,-8.9468,-21.0907,-0.0689,0.0028,0.0024,1.31,-7.557,5.8572
42.2333333333333,-0.0723,0.0096,-0.0155,-3.0381,-9.073,-3.705,-0.0534,-0.0186,-0.005,-0.845500000000001,-8.4469,-8.1755
42.2333333333333,-0.0723,0.0096,-0.0155,-3.0381,-9.073,-3.705,-0.0534,-0.0186,-0.005,-0.845500000000001,-8.4469,-8.1755
42.6333333333333,-0.076600000000001,0.0138,-0.0068,-3.3618,-8.8183,-26.0933,-0.06,-0.0136,-0.0265,-0.721299999999999,-5.2027,2.7465
42.6333333333333,-0.076600000000001,0.0138,-0.0068,-3.3618,-8.8183,-26.0933,-0.06,-0.0136,-0.0265,-0.721299999999999,-5.2027,2.7465
44.2333333333333,-0.0639,-0.0082,-0.0865,-3.081,-9.3356,-17.8249,-0.0096,0.0069,0.0185,-0.020600000000002,-9.5269,91.9567
44.2666666666667,-0.083600000000001,0.0243,0.0199,-4.7455,-8.8049,-54.571,-0.0602,0.0082,0.0303,1.2409,-7.0798,60.3574
44.2666666666667,-0.083600000000001,0.0243,0.0199,-4.7455,-8.8049,-54.571,-0.0602,0.0082,0.0303,1.2409,-7.0798,60.3574
44.5166666666667,-0.0749,0.0171,0.0076,-4.4644,-9.3094,-18.9254,-0.0667,0.0232,0.022,2.5598,-8.4954,3.4074
44.5166666666667,-0.0749,0.0171,0.0076,-4.4644,-9.3094,-18.9254,-0.0667,0.0232,0.022,2.5598,-8.4954,3.4074
47.8,-0.0487,0.0162,-0.0345,-1.7116,-11.0487,29.2957,-0.049,0.015,0.0582,4.2174,-10.3305,11.9461
47.8,-0.0487,0.0162,-0.0345,-1.7116,-11.0487,29.2957,-0.049,0.015,0.0582,4.2174,-10.3305,11.9461
72.1166666666667,-0.071700000000001,0.0328,0.0223,-2.4334,-12.53,-37.0773,-0.0466,0.0336,0.0477,5.3097,-10.0396,-4.2249
72.1166666666667,-0.071700000000001,0.0328,0.0223,-2.4334,-12.53,-37.0773,-0.0466,0.0336,0.0477,5.3097,-10.0396,-4.2249
89.0666666666667,-0.0906,0.0208,-0.1115,-12.6873,-14.9056,-63.7364,-0.0652,0.0125,-0.1018,-16.486,-12.9352,13.759
89.0666666666667,-0.0906,0.0208,-0.1115,-12.6873,-14.9056,-63.7364,-0.0652,0.0125,-0.1018,-16.486,-12.9352,13.759
93.0166666666667,-0.069900000000001,0.0348,-0.1031,-15.8178,-16.2924,-52.9149,-0.0754,0.0058,-0.1261,-19.5286,-12.7322,-34.7733
93.0166666666667,-0.069900000000001,0.0348,-0.1031,-15.8178,-16.2924,-52.9149,-0.0754,0.0058,-0.1261,-19.5286,-12.7322,-34.7733
94.9333333333333,-0.088900000000001,0.0215,-0.1263,-15.3236,-16.2166,-83.521,-0.0617,0.0282,-0.0797,-19.6197,-13.518,-18.8052
94.9333333333333,-0.088900000000001,0.0215,-0.1263,-15.3236,-16.2166,-83.521,-0.0617,0.0282,-0.0797,-19.6197,-13.518,-18.8052
114.366666666667,-0.073600000000001,0.0357,-0.2078,-26.7754,-23.6855,-60.9008,-0.081700000000001,0.0059,-0.225,-36.2942,-20.7774,3.2168
114.766666666667,-0.035100000000001,0.0184,-0.2399,-27.7354,-23.8746,9.8875,-0.0772,0.0009,-0.2333,-38.2445,-18.9493,-49.4323
115.4,-0.0754,0.0111,-0.2806,-27.1282,-16.2306,-126.8548,-0.0706,0.0299,-0.1958,-38.9722,-13.1001,21.3317
115.816666666667,-0.0968,0.0264,-0.2697,-29.3019,-18.8253,-131.7774,-0.0812,0.0216,-0.2393,-40.2875,-15.2551,-22.432
116.1,-0.075200000000001,0.0215,-0.2814,-29.5873,-17.9825,-107.6629,-0.0846,-0.0025,-0.258,-42.8186,-13.6742,-40.1044
116.2,-0.098500000000001,0.0381,-0.2375,-30.9227,-16.3436,-149.3345,-0.0869,0.0345,-0.2384,-42.6144,-13.5605,-6.8663
117.1,-0.0983,0.0243,-0.2477,-31.4246,-21.5608,-128.6124,-0.0631,0.0419,-0.2373,-42.7265,-16.6493,1.7274
117.133333333333,-0.0777,0.0271,-0.2539,-31.4032,-20.5551,-39.7837,-0.0561,0.026,-0.2645,-42.3805,-15.983,6.695
117.85,-0.0659,0.0228,-0.2255,-31.7579,-21.3825,-50.6002,-0.059,0.0476,-0.2407,-41.4541,-17.0229,14.6235
118.166666666667,-0.0929,0.0284,-0.2975,-30.5404,-22.9165,-130.2951,-0.0855,0.0084,-0.2719,-43.4629,-18.934,-55.3326
118.416666666667,-0.0735,0.005,-0.3061,-31.0202,-21.8011,-76.0687,-0.0675,0.0132,-0.2705,-44.0947,-17.9895,-9.5421
118.55,-0.0892,0.0234,-0.2611,-31.6288,-20.8827,-149.8112,-0.067,0.0258,-0.2919,-43.6749,-16.485,-31.8804
118.616666666667,-0.064500000000001,0.0481,-0.2215,-31.9764,-20.9906,-69.2274,-0.090900000000001,0.0277,-0.2595,-43.4395,-17.4861,-55.6402
118.683333333333,-0.054600000000001,0.049,-0.2214,-31.7356,-20.6529,-58.7092,-0.1006,0.013,-0.2691,-44.9335,-15.4338,-64.5862
118.8,-0.062900000000001,0.023,-0.2797,-32.7672,-19.4878,-58.0121,-0.0936,0.0217,-0.2371,-44.0514,-15.0502,-35.2201
118.816666666667,-0.060600000000001,0.0371,-0.2378,-33.0386,-18.9033,-73.5181,-0.0811,0.0044,-0.2622,-44.9383,-13.929,-31.1139
120.366666666667,-0.056,0.0294,-0.2569,-35.2502,-23.8548,-63.5738,-0.1002,0.0031,-0.2703,-43.3959,-20.4193,-46.9415
121.6,-0.103800000000001,0.0208,-0.2975,-33.0777,-26.7894,-156.0252,-0.0663,-0.0016,-0.2493,-44.0374,-22.0889,-32.3372
122.566666666667,-0.078700000000001,0.0473,-0.2198,-33.9482,-29.8213,-64.6737,-0.0894,0.0321,-0.2451,-44.5684,-25.3137,-51.0396
126.783333333333,-0.086,0.047,-0.2426,-32.4359,-32.0034,-122.6928,-0.0746,0.0769,-0.2033,-38.9312,-28.8111,-17.1029
127.966666666667,-0.0686,0.0319,-0.2631,-32.3223,-31.8166,-93.8297,-0.0739,-0.0009,-0.259,-39.8803,-27.0619,10.1437
128.316666666667,-0.0636,0.0493,-0.2183,-33.4999,-31.3237,-68.5658,-0.0575,-0.0064,-0.2728,-40.1148,-27.7696,9.8538
129.683333333333,-0.063400000000001,0.0518,-0.2324,-33.2552,-29.7696,-63.5108,-0.0751,0.0079,-0.2654,-39.8765,-25.1161,21.3262
130.383333333333,-0.075,0.0166,-0.2812,-32.9943,-29.6595,-114.0313,-0.0725,0.0302,-0.2402,-39.7404,-24.5761,-25.3159
131.083333333333,-0.074400000000001,0.0127,-0.2956,-34.0652,-30.5359,-105.4398,-0.0658,-0.0006,-0.2341,-39.5314,-26.5677,-13.0832
131.75,-0.070500000000001,0.0171,-0.2751,-35.0584,-27.9568,-108.6949,-0.0728,0.0359,-0.1895,-36.7163,-25.0334,-33.5305
132.4,-0.071400000000001,0.0076,-0.2785,-34.5748,-28.935,-77.5602,-0.0893,0.0452,-0.2081,-39.6486,-24.0666,-96.9695
133.083333333333,-0.077800000000001,0.0438,-0.2473,-35.0299,-30.4608,-150.1079,-0.1029,0.0251,-0.2451,-42.7824,-25.0595,-108.9637
135.8,-0.057,0.021,-0.2778,-34.8239,-29.2635,-130.1999,-0.0687,0.0272,-0.2103,-42.0009,-22.9131,-108.1304
135.8,-0.053000000000001,0.0236,-0.303,-34.6828,-29.6312,-92.0078,-0.0735,0.0275,-0.2426,-42.3455,-24.4471,-88.0692
136.483333333333,-0.0608,0.0104,-0.2985,-36.1535,-29.0839,-167.0146,-0.0658,0.0084,-0.2512,-43.1451,-24.3966,-35.8479
139.6,-0.068800000000001,0.0043,-0.3366,-38.4759,-29.3199,-124.4204,-0.0474,0.0215,-0.2843,-46.7889,-21.3269,-52.3013
140.966666666667,-0.046300000000001,0.0039,-0.3777,-37.7698,-28.5254,-100.9265,-0.071,0.0106,-0.2997,-48.8625,-23.6306,-37.0138
143.016666666667,-0.053900000000001,0.0422,-0.2761,-37.7645,-29.2614,-101.1265,-0.0536,0.0225,-0.2982,-49.2031,-22.695,-32.735
143.683333333333,-0.065600000000001,0.0008,-0.3815,-37.3231,-29.6072,-141.5162,-0.0812,0.0082,-0.3109,-50.1332,-23.2244,-36.2609
145.45,-0.078900000000001,-0.0008,-0.3638,-39.4965,-30.4331,-173.5987,-0.1001,-0.0065,-0.3218,-52.578,-24.2251,-100.3237
145.783333333333,-0.096100000000001,0.0239,-0.3626,-38.6389,-29.9926,-180.8525,-0.062300000000001,0.0137,-0.2964,-50.9323,-23.8863,-63.973
146.116666666667,-0.073300000000001,0.0262,-0.3441,-38.7225,-30.1219,-166.0825,-0.0757,0.014,-0.3327,-51.9476,-24.6019,-60.0043
147.5,-0.0467,0.0467,-0.2879,-38.6694,-33.2177,-32.3007,-0.0807,0.0175,-0.2931,-52.2056,-27.7392,-67.2167
