-30.653385,-21.264198,1114.006716,2.000000,1.000000,0.000000,-0.001064,-0.000939,0.000167,0.000041,3.000000
-30.689946,-7.311110,1114.034572,2.000000,3.000000,0.000000,0.002524,-0.000068,0.000095,0.000100,4.000000
-30.680633,-0.327346,1114.090313,2.000000,4.000000,0.000000,0.003097,0.000238,0.000030,0.000052,3.000000
-30.691158,6.646791,1114.087278,2.000000,5.000000,0.000000,0.002714,0.000354,0.000366,0.000200,4.000000
-25.591349,-21.321981,1128.044041,3.000000,1.000000,0.000000,-0.000424,-0.000396,0.000198,0.000179,4.000000
-25.606691,-14.343030,1128.073072,3.000000,2.000000,0.000000,0.000045,-0.000715,0.000105,0.000109,4.000000
-25.616139,-7.364079,1128.101032,3.000000,3.000000,0.000000,0.001546,0.000000,0.000139,0.000161,4.000000
-25.619692,-0.385128,1128.127921,3.000000,4.000000,0.000000,0.001866,-0.000039,0.000137,0.000126,4.000000
-25.617352,6.593822,1128.153738,3.000000,5.000000,0.000000,0.002288,0.000430,0.000055,0.000178,4.000000
-25.609116,13.572773,1128.178484,3.000000,6.000000,0.000000,0.002229,0.000286,0.000171,0.000172,4.000000
-25.594987,20.551724,1128.202158,3.000000,7.000000,0.000000,0.001608,0.000403,0.000146,0.000152,4.000000
-20.516069,-21.374950,1142.110232,4.000000,1.000000,0.000000,0.000066,-0.000149,0.000111,0.000169,4.000000
-20.531411,-14.395999,1142.139264,4.000000,2.000000,0.000000,0.001174,-0.000458,0.000228,0.000118,4.000000
-20.540859,-7.417048,1142.167224,4.000000,3.000000,0.000000,0.001690,-0.000114,0.000315,0.000078,4.000000
-20.544412,-0.438097,1142.194112,4.000000,4.000000,0.000000,0.002215,0.000095,0.000114,0.000133,4.000000
-20.542071,6.540853,1142.219929,4.000000,5.000000,0.000000,0.002820,0.000070,0.000069,0.000197,4.000000
-20.533836,13.519804,1142.244675,4.000000,6.000000,0.000000,0.002094,0.000114,0.000083,0.000178,4.000000
-20.519707,20.498755,1142.268349,4.000000,7.000000,0.000000,0.001038,0.000273,0.000076,0.000114,4.000000
-15.439315,-21.427919,1156.176156,5.000000,1.000000,0.000000,-0.000402,0.000232,0.000162,0.000132,4.000000
-15.454658,-14.448968,1156.205187,5.000000,2.000000,0.000000,0.000028,-0.000028,0.000093,0.000166,4.000000
-15.464105,-7.470017,1156.233147,5.000000,3.000000,0.000000,0.000215,0.000305,0.000146,0.000174,4.000000
-15.467659,-0.491066,1156.260036,5.000000,4.000000,0.000000,0.000299,0.000193,0.000061,0.000144,4.000000
-15.465318,6.487885,1156.285853,5.000000,5.000000,0.000000,0.000135,0.000366,0.000252,0.000136,4.000000
-15.457083,13.466835,1156.310598,5.000000,6.000000,0.000000,0.000664,0.000264,0.000081,0.000115,4.000000
-15.442953,20.445786,1156.334273,5.000000,7.000000,0.000000,0.000345,0.000251,0.000062,0.000120,4.000000
-15.422930,27.424737,1156.356876,5.000000,8.000000,0.000000,-0.000246,0.000383,0.000199,0.000116,4.000000
-10.361089,-21.480887,1170.241811,6.000000,1.000000,0.000000,-0.001188,-0.000023,0.000136,0.000074,4.000000
-10.376431,-14.501937,1170.270843,6.000000,2.000000,0.000000,-0.000643,-0.000218,0.000097,0.000091,4.000000
-10.385879,-7.522986,1170.298803,6.000000,3.000000,0.000000,-0.000529,0.000445,0.000210,0.000137,4.000000
-10.389432,-0.544035,1170.325691,6.000000,4.000000,0.000000,-0.000777,0.000032,0.000115,0.000093,4.000000
-10.387091,6.434916,1170.351508,6.000000,5.000000,0.000000,-0.000747,0.000169,0.000101,0.000194,4.000000
-10.378856,13.413866,1170.376254,6.000000,6.000000,0.000000,-0.000912,-0.000261,0.000087,0.000117,4.000000
-10.364727,20.392817,1170.399928,6.000000,7.000000,0.000000,-0.000449,0.000017,0.000045,0.000250,4.000000
-10.344703,27.371768,1170.422531,6.000000,8.000000,0.000000,-0.000339,0.000212,0.000222,0.000115,4.000000
-5.311387,-21.533855,1184.307044,7.000000,1.000000,0.000000,-0.006275,-0.000468,0.000064,0.000103,4.000000
-5.326729,-14.554904,1184.336075,7.000000,2.000000,0.000000,-0.007030,-0.000831,0.000107,0.000118,4.000000
-5.336177,-7.575953,1184.364035,7.000000,3.000000,0.000000,-0.008224,-0.000430,0.000186,0.000048,4.000000
-5.339731,-0.597002,1184.390924,7.000000,4.000000,0.000000,-0.009464,-0.000558,0.000167,0.000153,4.000000
-5.337390,6.381948,1184.416741,7.000000,5.000000,0.000000,-0.009579,-0.000710,0.000217,0.000108,4.000000
-5.329155,13.360899,1184.441486,7.000000,6.000000,0.000000,-0.008244,-0.000831,0.000076,0.000080,4.000000
-5.315025,20.339850,1184.465161,7.000000,7.000000,0.000000,-0.007033,-0.000492,0.000101,0.000018,4.000000
-5.295001,27.318801,1184.487764,7.000000,8.000000,0.000000,-0.005746,0.000201,0.000159,0.000112,4.000000
-0.230215,-21.586824,1198.372164,8.000000,1.000000,0.000000,-0.004061,-0.000366,0.000195,0.000042,4.000000
-0.245557,-14.607873,1198.401195,8.000000,2.000000,0.000000,-0.005276,-0.000837,0.000173,0.000107,4.000000
-0.255005,-7.628922,1198.429155,8.000000,3.000000,0.000000,-0.007390,-0.000400,0.000094,0.000146,4.000000
-0.258558,-0.649971,1198.456044,8.000000,4.000000,0.000000,-0.007867,0.000003,0.000128,0.000128,4.000000
-0.256218,6.328979,1198.481861,8.000000,5.000000,0.000000,-0.008362,-0.000431,0.000127,0.000165,4.000000
-0.247982,13.307930,1198.506607,8.000000,6.000000,0.000000,-0.007330,-0.000619,0.000201,0.000072,4.000000
-0.233853,20.286881,1198.530281,8.000000,7.000000,0.000000,-0.005019,-0.000699,0.000183,0.000234,4.000000
-0.213829,27.265832,1198.552884,8.000000,8.000000,0.000000,-0.003434,0.000106,0.000176,0.000081,4.000000
4.882431,-21.639794,1212.437171,9.000000,1.000000,0.000000,-0.001308,0.000056,0.000052,0.000135,4.000000
4.867089,-14.660843,1212.466203,9.000000,2.000000,0.000000,-0.001334,-0.000358,0.000137,0.000088,4.000000
4.857641,-7.681893,1212.494163,9.000000,3.000000,0.000000,-0.001120,0.000403,0.000128,0.000175,4.000000
4.854088,-0.702942,1212.521051,9.000000,4.000000,0.000000,-0.001269,0.000140,0.000136,0.000180,4.000000
4.856429,6.276009,1212.546868,9.000000,5.000000,0.000000,-0.000974,0.000223,0.000133,0.000096,4.000000
4.864664,13.254960,1212.571614,9.000000,6.000000,0.000000,-0.000981,-0.000063,0.000013,0.000188,4.000000
4.878793,20.233910,1212.595289,9.000000,7.000000,0.000000,-0.001612,-0.000495,0.000041,0.000234,4.000000
4.898817,27.212861,1212.617892,9.000000,8.000000,0.000000,-0.001254,0.000169,0.000199,0.000165,4.000000
9.987788,-28.671714,1226.471654,10.000000,0.000000,0.000000,-0.000230,0.000349,0.000226,0.000131,4.000000
9.966551,-21.692763,1226.501757,10.000000,1.000000,0.000000,0.001377,0.000388,0.000094,0.000039,4.000000
9.951209,-14.713812,1226.530788,10.000000,2.000000,0.000000,0.001490,-0.000114,0.000174,0.000127,4.000000
9.941761,-7.734862,1226.558748,10.000000,3.000000,0.000000,0.001148,0.000289,0.000167,0.000103,4.000000
9.938208,-0.755911,1226.585637,10.000000,4.000000,0.000000,0.000735,0.000044,0.000228,0.000097,4.000000
9.940549,6.223040,1226.611454,10.000000,5.000000,0.000000,-0.000095,0.000188,0.000051,0.000065,4.000000
9.948784,13.201991,1226.636200,10.000000,6.000000,0.000000,-0.000288,-0.000134,0.000091,0.000116,4.000000
9.962913,20.180942,1226.659874,10.000000,7.000000,0.000000,-0.000532,-0.000480,0.000168,0.000098,4.000000
9.982937,27.159892,1226.682477,10.000000,8.000000,0.000000,-0.001410,-0.000094,0.000051,0.000189,4.000000
15.073381,-28.724683,1240.535971,11.000000,0.000000,0.000000,0.001071,0.000311,0.000147,0.000127,4.000000
15.052145,-21.745732,1240.566073,11.000000,1.000000,0.000000,0.001799,-0.000179,0.000119,0.000099,4.000000
15.036803,-14.766781,1240.595105,11.000000,2.000000,0.000000,0.001560,-0.000496,0.000138,0.000155,4.000000
15.027355,-7.787830,1240.623065,11.000000,3.000000,0.000000,0.000951,0.000250,0.000156,0.000169,4.000000
15.023801,-0.808880,1240.649953,11.000000,4.000000,0.000000,0.000407,0.000198,0.000105,0.000182,4.000000
15.026142,6.170071,1240.675770,11.000000,5.000000,0.000000,0.000382,0.000380,0.000076,0.000145,4.000000
15.034377,13.149022,1240.700516,11.000000,6.000000,0.000000,0.000742,-0.000174,0.000084,0.000277,4.000000
15.048507,20.127973,1240.724191,11.000000,7.000000,0.000000,0.000693,-0.000505,0.000236,0.000224,4.000000
15.068530,27.106923,1240.746794,11.000000,8.000000,0.000000,0.000147,-0.000288,0.000088,0.000095,4.000000
20.139211,-21.798701,1254.630122,12.000000,1.000000,0.000000,0.001029,0.000097,0.000210,0.000062,4.000000
20.123869,-14.819750,1254.659154,12.000000,2.000000,0.000000,0.000913,0.000121,0.000058,0.000079,4.000000
20.114421,-7.840799,1254.687113,12.000000,3.000000,0.000000,0.001195,0.000441,0.000167,0.000107,4.000000
20.110868,-0.861849,1254.714002,12.000000,4.000000,0.000000,0.001118,-0.000032,0.000055,0.000105,4.000000
20.113209,6.117102,1254.739819,12.000000,5.000000,0.000000,0.000285,0.000042,0.000144,0.000098,4.000000
20.121444,13.096053,1254.764565,12.000000,6.000000,0.000000,0.000806,-0.000181,0.000183,0.000112,4.000000
20.135573,20.075004,1254.788239,12.000000,7.000000,0.000000,0.000954,-0.000067,0.000052,0.000128,4.000000
25.227751,-21.851670,1268.693903,13.000000,1.000000,0.000000,-0.001038,-0.000281,0.000126,0.000091,4.000000
25.212409,-14.872719,1268.722935,13.000000,2.000000,0.000000,-0.000018,-0.000155,0.000111,0.000177,4.000000
25.202961,-7.893768,1268.750894,13.000000,3.000000,0.000000,0.000026,0.000506,0.000118,0.000210,4.000000
25.199408,-0.914818,1268.777783,13.000000,4.000000,0.000000,0.001014,0.000295,0.000074,0.000056,4.000000
25.201749,6.064133,1268.803600,13.000000,5.000000,0.000000,0.000954,-0.000264,0.000155,0.000100,4.000000
25.209984,13.043084,1268.828346,13.000000,6.000000,0.000000,0.001169,-0.000442,0.000122,0.000054,4.000000
25.224113,20.022035,1268.852020,13.000000,7.000000,0.000000,0.000736,-0.000180,0.000132,0.000226,4.000000
30.317765,-21.904639,1282.757416,14.000000,1.000000,0.000000,-0.004293,-0.000632,0.000058,0.000141,4.000000
30.302423,-14.925688,1282.786448,14.000000,2.000000,0.000000,-0.001263,-0.000033,0.000062,0.000042,4.000000
30.292975,-7.946737,1282.814408,14.000000,3.000000,0.000000,-0.000637,0.000438,0.000073,0.000097,4.000000
30.289421,-0.967786,1282.841296,14.000000,4.000000,0.000000,-0.000409,-0.000212,0.000108,0.000082,4.000000
30.291762,6.011164,1282.867113,14.000000,5.000000,0.000000,-0.000144,-0.000145,0.000287,0.000034,4.000000
30.299997,12.990115,1282.891859,14.000000,6.000000,0.000000,0.000025,-0.000062,0.000186,0.000094,4.000000
30.314127,19.969066,1282.915534,14.000000,7.000000,0.000000,-0.000557,-0.000258,0.000164,0.000266,4.000000
35.393909,-14.978657,1296.849693,15.000000,2.000000,0.000000,-0.001406,-0.000054,0.000095,0.000040,4.000000
35.384461,-7.999706,1296.877653,15.000000,3.000000,0.000000,-0.000489,0.000341,0.000153,0.000141,4.000000
35.380908,-1.020755,1296.904542,15.000000,4.000000,0.000000,0.001482,-0.000027,0.000081,0.000340,4.000000
35.383249,5.958195,1296.930359,15.000000,5.000000,0.000000,0.000706,-0.000128,0.000048,0.000169,4.000000
35.391484,12.937146,1296.955105,15.000000,6.000000,0.000000,0.000082,0.000113,0.000195,0.000349,4.000000
40.477421,-8.052675,1310.940631,16.000000,3.000000,0.000000,-0.000812,0.000588,0.000211,0.000076,4.000000
40.473868,-1.073724,1310.967519,16.000000,4.000000,0.000000,-0.000533,-0.000899,0.000367,0.000200,4.000000
